txid,source_wallet,destination_wallet,amount_btc,timestamp,ground_truth,scenario
TX10002583,W002096,W001968,0.646048,2026-04-22 00:54:00,synthetic_normal,normal
TX10009047,W001679,W000742,1.09552,2026-04-22 00:58:00,synthetic_normal,normal
TX10001503,W001089,W000095,0.119508,2026-04-22 01:12:00,synthetic_normal,normal
TX10001581,W000521,W001617,0.277415,2026-04-22 01:12:00,synthetic_normal,normal
TX10006270,W000380,W001904,1.594978,2026-04-22 02:17:00,synthetic_normal,normal
TX10008620,W001106,W000324,0.201118,2026-04-22 02:32:00,synthetic_normal,normal
TX10001850,W001448,W000616,1.001765,2026-04-22 02:58:00,synthetic_normal,normal
TX10000581,W000011,W002090,3.874353,2026-04-22 04:35:00,synthetic_anomalous,high_connectivity
TX10009417,W001354,W001200,0.68005,2026-04-22 04:58:00,synthetic_normal,normal
TX10001494,W002362,W000784,0.200592,2026-04-22 05:05:00,synthetic_normal,normal
TX10005140,W000684,W001864,0.581067,2026-04-22 05:20:00,synthetic_normal,normal
TX10005465,W001901,W002128,0.507189,2026-04-22 05:22:00,synthetic_normal,normal
TX10009695,W002375,W000172,0.108849,2026-04-22 06:03:00,synthetic_normal,normal
TX10005718,W000932,W001592,0.641051,2026-04-22 06:04:00,synthetic_normal,normal
TX10001496,W000905,W000491,0.65493,2026-04-22 06:05:00,synthetic_normal,normal
TX10004065,W000327,W001679,0.592473,2026-04-22 06:29:00,synthetic_normal,normal
TX10007881,W001386,W000964,0.898562,2026-04-22 06:40:00,synthetic_normal,normal
TX10003873,W000788,W001470,0.594162,2026-04-22 06:48:00,synthetic_normal,normal
TX10006317,W000080,W001375,0.292144,2026-04-22 06:57:00,synthetic_normal,normal
TX10006614,W001637,W000258,0.372971,2026-04-22 08:04:00,synthetic_normal,normal
TX10002523,W000108,W000363,1.215226,2026-04-22 08:18:00,synthetic_normal,normal
TX10006989,W002474,W002229,0.125524,2026-04-22 08:26:00,synthetic_normal,normal
TX10000331,W001003,W002435,4.432604,2026-04-22 08:34:00,synthetic_anomalous,cross_border_burst
TX10002051,W001737,W000199,0.084327,2026-04-22 08:37:00,synthetic_normal,normal
TX10009933,W001362,W001580,0.30212,2026-04-22 08:48:00,synthetic_normal,normal
TX10009050,W002276,W000510,1.144709,2026-04-22 09:00:00,synthetic_normal,normal
TX10002142,W001804,W002075,0.266341,2026-04-22 09:02:00,synthetic_normal,normal
TX10007477,W000634,W000541,0.709405,2026-04-22 09:23:00,synthetic_normal,normal
TX10007012,W002335,W002056,0.318989,2026-04-22 09:27:00,synthetic_normal,normal
TX10006325,W000878,W001939,0.214635,2026-04-22 09:31:00,synthetic_normal,normal
TX10003267,W001372,W000666,0.105219,2026-04-22 11:12:00,synthetic_normal,normal
TX10002655,W000639,W001771,0.364884,2026-04-22 11:24:00,synthetic_normal,normal
TX10001746,W002472,W001064,0.581112,2026-04-22 11:49:00,synthetic_normal,normal
TX10003382,W000999,W000008,0.148404,2026-04-22 12:10:00,synthetic_normal,normal
TX10004021,W002489,W000648,0.468631,2026-04-22 12:10:00,synthetic_normal,normal
TX10007718,W001368,W001880,0.284721,2026-04-22 12:49:00,synthetic_normal,normal
TX10005492,W000080,W002278,0.210293,2026-04-22 13:09:00,synthetic_normal,normal
TX10001994,W001962,W001726,0.130424,2026-04-22 13:11:00,synthetic_normal,normal
TX10005122,W002175,W001492,1.189836,2026-04-22 14:05:00,synthetic_normal,normal
TX10005054,W001741,W002221,0.508288,2026-04-22 14:25:00,synthetic_normal,normal
TX10003444,W001431,W002043,0.933397,2026-04-22 14:49:00,synthetic_normal,normal
TX10008707,W000855,W000438,0.343358,2026-04-22 15:23:00,synthetic_normal,normal
TX10000398,W000038,W001380,3.287087,2026-04-22 16:47:00,synthetic_anomalous,ip_wallet_reuse
TX10003534,W002155,W001355,0.202395,2026-04-22 17:20:00,synthetic_normal,normal
TX10007568,W000794,W001878,0.538939,2026-04-22 17:40:00,synthetic_normal,normal
TX10004609,W002241,W001839,0.105614,2026-04-22 17:44:00,synthetic_normal,normal
TX10003668,W000311,W000726,0.275883,2026-04-22 18:00:00,synthetic_normal,normal
TX10000899,W001486,W002066,6.36786,2026-04-22 19:15:00,synthetic_anomalous,cross_border_burst
TX10000113,W000038,W000408,5.000783,2026-04-22 19:59:00,synthetic_anomalous,fan_out
TX10000145,W000033,W001402,4.913476,2026-04-22 20:20:00,synthetic_anomalous,fan_out
TX10001890,W002477,W000318,0.218589,2026-04-22 20:57:00,synthetic_normal,normal
TX10000856,W001242,W001544,2.594569,2026-04-22 21:50:00,synthetic_anomalous,rapid_chain
TX10009610,W002033,W000278,0.744142,2026-04-22 23:47:00,synthetic_normal,normal
TX10002188,W000785,W002003,1.028368,2026-04-22 23:49:00,synthetic_normal,normal
TX10003094,W001123,W001385,0.586936,2026-04-22 23:49:00,synthetic_normal,normal
TX10002533,W001003,W000335,0.217773,2026-04-23 00:03:00,synthetic_normal,normal
TX10000535,W000031,W002359,1.203258,2026-04-23 00:11:00,synthetic_anomalous,layered_transfer
TX10008898,W001656,W001655,0.45698,2026-04-23 00:41:00,synthetic_normal,normal
TX10007915,W000473,W001445,0.24786,2026-04-23 00:52:00,synthetic_normal,normal
TX10008546,W001225,W000081,1.154867,2026-04-23 01:18:00,synthetic_normal,normal
TX10006607,W002022,W000274,0.303867,2026-04-23 01:31:00,synthetic_normal,normal
TX10003747,W001175,W000403,0.339548,2026-04-23 02:34:00,synthetic_normal,normal
TX10006238,W002112,W002047,0.58267,2026-04-23 03:10:00,synthetic_normal,normal
TX10009687,W001600,W000558,0.818771,2026-04-23 03:26:00,synthetic_normal,normal
TX10002630,W001547,W000208,0.397729,2026-04-23 03:28:00,synthetic_normal,normal
TX10004032,W000597,W000501,0.337091,2026-04-23 03:51:00,synthetic_normal,normal
TX10008694,W002264,W002267,0.340079,2026-04-23 04:00:00,synthetic_normal,normal
TX10002187,W000561,W000870,0.182902,2026-04-23 04:12:00,synthetic_normal,normal
TX10003176,W000956,W000888,0.878416,2026-04-23 04:37:00,synthetic_normal,normal
TX10000249,W000014,W000498,2.839303,2026-04-23 04:43:00,synthetic_anomalous,fan_out
TX10005728,W001454,W002139,0.859257,2026-04-23 05:02:00,synthetic_normal,normal
TX10000546,W000029,W001339,5.210053,2026-04-23 05:28:00,synthetic_anomalous,fan_in
TX10006817,W001481,W002308,0.713728,2026-04-23 06:03:00,synthetic_normal,normal
TX10005141,W000782,W002072,0.461111,2026-04-23 06:08:00,synthetic_normal,normal
TX10009162,W001854,W000941,0.264998,2026-04-23 06:18:00,synthetic_normal,normal
TX10003502,W000391,W002301,0.279177,2026-04-23 06:30:00,synthetic_normal,normal
TX10005487,W002424,W001474,0.319263,2026-04-23 06:34:00,synthetic_normal,normal
TX10004668,W002200,W001726,0.302121,2026-04-23 06:58:00,synthetic_normal,normal
TX10000437,W000046,W000057,7.908248,2026-04-23 06:59:00,synthetic_anomalous,high_connectivity
TX10001533,W002011,W001197,0.357529,2026-04-23 07:39:00,synthetic_normal,normal
TX10005632,W000766,W001843,0.341633,2026-04-23 08:36:00,synthetic_normal,normal
TX10006306,W001884,W000117,0.388792,2026-04-23 08:59:00,synthetic_normal,normal
TX10002384,W000872,W001641,0.369737,2026-04-23 09:09:00,synthetic_normal,normal
TX10003389,W001376,W000291,0.186699,2026-04-23 09:59:00,synthetic_normal,normal
TX10008247,W002476,W000440,0.398706,2026-04-23 10:08:00,synthetic_normal,normal
TX10007888,W001406,W001174,0.222531,2026-04-23 10:30:00,synthetic_normal,normal
TX10006020,W001837,W002033,0.144314,2026-04-23 10:35:00,synthetic_normal,normal
TX10007345,W001566,W001591,0.56846,2026-04-23 10:49:00,synthetic_normal,normal
TX10000423,W000001,W001601,5.013318,2026-04-23 12:10:00,synthetic_anomalous,layered_transfer
TX10009860,W001861,W001512,0.417399,2026-04-23 12:26:00,synthetic_normal,normal
TX10003445,W000949,W001569,0.162791,2026-04-23 12:31:00,synthetic_normal,normal
TX10004153,W000465,W001955,0.296417,2026-04-23 12:53:00,synthetic_normal,normal
TX10001002,W000184,W001144,0.851612,2026-04-23 13:01:00,synthetic_normal,normal
TX10001272,W000395,W000052,0.734161,2026-04-23 13:07:00,synthetic_normal,normal
TX10006130,W000102,W000493,0.819317,2026-04-23 13:07:00,synthetic_normal,normal
TX10006551,W001199,W000869,0.263832,2026-04-23 13:25:00,synthetic_normal,normal
TX10007691,W000279,W000778,0.346847,2026-04-23 14:21:00,synthetic_normal,normal
TX10008801,W001472,W002295,0.553708,2026-04-23 14:52:00,synthetic_normal,normal
TX10001039,W002321,W001288,1.646578,2026-04-23 15:28:00,synthetic_normal,normal
TX10007879,W000876,W002315,0.635085,2026-04-23 15:28:00,synthetic_normal,normal
TX10009242,W000808,W002338,0.100109,2026-04-23 15:44:00,synthetic_normal,normal
TX10000425,W000013,W001167,0.871803,2026-04-23 17:02:00,synthetic_anomalous,fan_out
TX10000986,W000045,W000448,2.248897,2026-04-23 17:18:00,synthetic_anomalous,fan_in
TX10007348,W000461,W000433,0.472445,2026-04-23 18:28:00,synthetic_normal,normal
TX10008277,W000439,W000080,0.18502,2026-04-23 19:01:00,synthetic_normal,normal
TX10004467,W001175,W001389,0.101388,2026-04-23 19:38:00,synthetic_normal,normal
TX10003893,W001002,W001641,0.491768,2026-04-23 19:55:00,synthetic_normal,normal
TX10003508,W000137,W000996,1.040824,2026-04-23 20:13:00,synthetic_normal,normal
TX10006981,W000402,W001910,0.813223,2026-04-23 20:13:00,synthetic_normal,normal
TX10002502,W001042,W001462,0.572241,2026-04-23 20:30:00,synthetic_normal,normal
TX10005736,W002221,W002220,0.202939,2026-04-23 20:51:00,synthetic_normal,normal
TX10004682,W000528,W002377,0.995402,2026-04-23 20:51:00,synthetic_normal,normal
TX10003775,W002433,W001574,0.40948,2026-04-23 20:59:00,synthetic_normal,normal
TX10001657,W000386,W000895,0.619178,2026-04-23 21:38:00,synthetic_normal,normal
TX10005217,W001036,W000253,0.152792,2026-04-23 21:40:00,synthetic_normal,normal
TX10008201,W001182,W001302,0.193095,2026-04-23 22:02:00,synthetic_normal,normal
TX10006914,W000874,W000239,0.562618,2026-04-23 23:08:00,synthetic_normal,normal
TX10003314,W001278,W000459,0.603495,2026-04-23 23:35:00,synthetic_normal,normal
TX10002195,W001027,W001103,0.277126,2026-04-23 23:44:00,synthetic_normal,normal
TX10004049,W000138,W000358,0.213796,2026-04-24 00:06:00,synthetic_normal,normal
TX10004132,W001109,W001386,0.928789,2026-04-24 00:42:00,synthetic_normal,normal
TX10000845,W000037,W000592,1.492892,2026-04-24 01:25:00,synthetic_anomalous,high_connectivity
TX10009408,W000653,W001360,0.422434,2026-04-24 01:29:00,synthetic_normal,normal
TX10004956,W000802,W000214,0.155167,2026-04-24 02:16:00,synthetic_normal,normal
TX10003676,W001226,W001055,0.200666,2026-04-24 02:27:00,synthetic_normal,normal
TX10009275,W002313,W002138,1.06488,2026-04-24 03:33:00,synthetic_normal,normal
TX10007369,W001775,W002165,0.172459,2026-04-24 03:34:00,synthetic_normal,normal
TX10008625,W001542,W000447,0.642497,2026-04-24 03:41:00,synthetic_normal,normal
TX10000523,W002337,W002365,2.291167,2026-04-24 03:49:00,synthetic_anomalous,cross_border_burst
TX10007478,W000253,W002237,1.150971,2026-04-24 03:51:00,synthetic_normal,normal
TX10008323,W002467,W000917,0.620459,2026-04-24 04:09:00,synthetic_normal,normal
TX10009284,W002022,W002448,2.396254,2026-04-24 05:45:00,synthetic_normal,normal
TX10009904,W000074,W002250,0.349563,2026-04-24 06:06:00,synthetic_normal,normal
TX10007408,W000779,W001585,0.131496,2026-04-24 06:10:00,synthetic_normal,normal
TX10007566,W001297,W002145,3.06184,2026-04-24 07:07:00,synthetic_normal,normal
TX10001369,W000606,W001135,0.307271,2026-04-24 07:11:00,synthetic_normal,normal
TX10001965,W002199,W002284,0.473215,2026-04-24 07:30:00,synthetic_normal,normal
TX10002537,W001192,W002353,0.37997,2026-04-24 07:39:00,synthetic_normal,normal
TX10006222,W001082,W001711,0.226568,2026-04-24 08:50:00,synthetic_normal,normal
TX10004023,W001507,W000770,0.270252,2026-04-24 09:26:00,synthetic_normal,normal
TX10008941,W000042,W001823,0.63524,2026-04-24 09:51:00,synthetic_normal,normal
TX10001777,W000090,W001104,0.266136,2026-04-24 10:05:00,synthetic_normal,normal
TX10002574,W001733,W002005,0.931532,2026-04-24 10:07:00,synthetic_normal,normal
TX10003043,W001995,W002466,0.317412,2026-04-24 10:11:00,synthetic_normal,normal
TX10008132,W001149,W002233,0.388926,2026-04-24 10:52:00,synthetic_normal,normal
TX10003489,W000834,W000297,0.749556,2026-04-24 11:03:00,synthetic_normal,normal
TX10004296,W001930,W002013,0.742527,2026-04-24 11:59:00,synthetic_normal,normal
TX10006120,W001398,W002063,0.62404,2026-04-24 12:27:00,synthetic_normal,normal
TX10000406,W000049,W002328,1.087492,2026-04-24 12:47:00,synthetic_anomalous,ip_wallet_reuse
TX10007725,W000920,W002082,0.214899,2026-04-24 12:57:00,synthetic_normal,normal
TX10002032,W001591,W000763,0.353279,2026-04-24 12:59:00,synthetic_normal,normal
TX10003626,W001385,W002365,0.249656,2026-04-24 13:29:00,synthetic_normal,normal
TX10003460,W001390,W001701,0.429254,2026-04-24 13:32:00,synthetic_normal,normal
TX10006795,W002369,W002027,1.642137,2026-04-24 14:56:00,synthetic_normal,normal
TX10007026,W000372,W000737,0.990249,2026-04-24 15:01:00,synthetic_normal,normal
TX10000773,W000017,W001702,19.713134,2026-04-24 15:23:00,synthetic_anomalous,high_connectivity
TX10001027,W001217,W001468,0.597014,2026-04-24 16:46:00,synthetic_normal,normal
TX10009805,W001851,W001554,1.701426,2026-04-24 17:26:00,synthetic_normal,normal
TX10000144,W001416,W001526,3.701025,2026-04-24 17:47:00,synthetic_anomalous,rapid_chain
TX10005376,W000247,W000393,0.984959,2026-04-24 18:32:00,synthetic_normal,normal
TX10007191,W001928,W001363,0.506535,2026-04-24 18:47:00,synthetic_normal,normal
TX10000454,W000044,W001475,9.03074,2026-04-24 19:40:00,synthetic_anomalous,ip_wallet_reuse
TX10002498,W001307,W000332,0.738781,2026-04-24 20:18:00,synthetic_normal,normal
TX10003777,W000413,W000120,2.62034,2026-04-24 21:13:00,synthetic_normal,normal
TX10003166,W001796,W002305,0.230617,2026-04-24 21:14:00,synthetic_normal,normal
TX10004751,W000817,W000793,0.930107,2026-04-24 22:03:00,synthetic_normal,normal
TX10004140,W000630,W000752,1.016881,2026-04-24 22:07:00,synthetic_normal,normal
TX10000715,W000064,W000552,0.895846,2026-04-24 22:59:00,synthetic_anomalous,cross_border_burst
TX10001779,W001351,W000218,0.194201,2026-04-25 00:49:00,synthetic_normal,normal
TX10009256,W000133,W001470,0.214314,2026-04-25 00:56:00,synthetic_normal,normal
TX10005458,W000612,W001307,0.78029,2026-04-25 01:26:00,synthetic_normal,normal
TX10008312,W001049,W002408,1.412719,2026-04-25 01:36:00,synthetic_normal,normal
TX10008043,W001005,W001742,0.866404,2026-04-25 01:52:00,synthetic_normal,normal
TX10005781,W000696,W002481,0.979627,2026-04-25 02:15:00,synthetic_normal,normal
TX10002294,W000475,W002466,0.393397,2026-04-25 03:34:00,synthetic_normal,normal
TX10007271,W000670,W001504,1.23674,2026-04-25 03:58:00,synthetic_normal,normal
TX10007788,W000728,W002390,0.73424,2026-04-25 04:05:00,synthetic_normal,normal
TX10003920,W001913,W000870,0.817744,2026-04-25 04:45:00,synthetic_normal,normal
TX10006515,W001329,W001260,0.780825,2026-04-25 05:38:00,synthetic_normal,normal
TX10000719,W000018,W000924,6.958579,2026-04-25 05:46:00,synthetic_anomalous,layered_transfer
TX10002765,W001992,W002282,0.117878,2026-04-25 05:47:00,synthetic_normal,normal
TX10001613,W000169,W001105,0.674388,2026-04-25 05:59:00,synthetic_normal,normal
TX10009577,W000379,W000899,0.542317,2026-04-25 08:32:00,synthetic_normal,normal
TX10004736,W000421,W001705,0.394192,2026-04-25 08:38:00,synthetic_normal,normal
TX10001649,W001907,W000483,1.403431,2026-04-25 08:44:00,synthetic_normal,normal
TX10001347,W001094,W000816,0.786139,2026-04-25 08:46:00,synthetic_normal,normal
TX10007864,W001444,W002270,0.178378,2026-04-25 09:14:00,synthetic_normal,normal
TX10006615,W000986,W001070,0.34772,2026-04-25 11:31:00,synthetic_normal,normal
TX10009547,W001464,W000749,0.436112,2026-04-25 11:35:00,synthetic_normal,normal
TX10008674,W000301,W000807,0.230662,2026-04-25 11:46:00,synthetic_normal,normal
TX10001844,W001325,W001192,0.416112,2026-04-25 12:26:00,synthetic_normal,normal
TX10001975,W000520,W000136,0.223415,2026-04-25 12:41:00,synthetic_normal,normal
TX10005604,W000529,W001296,0.925008,2026-04-25 13:37:00,synthetic_normal,normal
TX10002092,W000411,W002144,0.538134,2026-04-25 13:52:00,synthetic_normal,normal
TX10007914,W000378,W002332,0.230717,2026-04-25 13:57:00,synthetic_normal,normal
TX10006095,W002149,W002481,0.431291,2026-04-25 13:58:00,synthetic_normal,normal
TX10003710,W000933,W000965,1.075809,2026-04-25 14:20:00,synthetic_normal,normal
TX10003259,W000231,W001054,0.626337,2026-04-25 14:25:00,synthetic_normal,normal
TX10000915,W000443,W001465,2.077749,2026-04-25 15:05:00,synthetic_anomalous,cross_border_burst
TX10000821,W000028,W001930,2.612635,2026-04-25 15:13:00,synthetic_anomalous,high_connectivity
TX10008158,W002011,W001794,0.546014,2026-04-25 15:16:00,synthetic_normal,normal
TX10001430,W002059,W000344,0.514819,2026-04-25 16:58:00,synthetic_normal,normal
TX10009534,W002203,W001793,0.371153,2026-04-25 18:28:00,synthetic_normal,normal
TX10007555,W002386,W001700,0.487781,2026-04-25 18:33:00,synthetic_normal,normal
TX10004610,W000864,W001074,0.659215,2026-04-25 18:34:00,synthetic_normal,normal
TX10004539,W001966,W001153,0.746421,2026-04-25 18:51:00,synthetic_normal,normal
TX10001427,W000067,W002483,0.626356,2026-04-25 19:38:00,synthetic_normal,normal
TX10008440,W001154,W000183,0.456863,2026-04-25 20:56:00,synthetic_normal,normal
TX10004794,W000959,W000006,0.676942,2026-04-25 21:09:00,synthetic_normal,normal
TX10001572,W000751,W000033,0.347464,2026-04-25 21:38:00,synthetic_normal,normal
TX10001417,W000022,W001562,0.279514,2026-04-25 21:44:00,synthetic_normal,normal
TX10008685,W001061,W001316,0.650914,2026-04-25 21:46:00,synthetic_normal,normal
TX10008325,W001878,W000220,0.450492,2026-04-25 21:55:00,synthetic_normal,normal
TX10008912,W002059,W000817,0.395609,2026-04-25 22:01:00,synthetic_normal,normal
TX10008757,W000242,W001254,1.579888,2026-04-25 22:21:00,synthetic_normal,normal
TX10003757,W001959,W002005,0.752388,2026-04-25 22:43:00,synthetic_normal,normal
TX10009811,W000420,W002024,0.268776,2026-04-25 22:51:00,synthetic_normal,normal
TX10001072,W001632,W001623,0.199944,2026-04-25 22:55:00,synthetic_normal,normal
TX10006399,W001315,W001552,2.839848,2026-04-26 01:06:00,synthetic_normal,normal
TX10003703,W000353,W002453,0.754116,2026-04-26 03:08:00,synthetic_normal,normal
TX10005980,W000743,W000675,0.49821,2026-04-26 05:04:00,synthetic_normal,normal
TX10000975,W000028,W002305,7.257969,2026-04-26 05:12:00,synthetic_anomalous,layered_transfer
TX10007180,W000426,W001610,0.345932,2026-04-26 05:22:00,synthetic_normal,normal
TX10008645,W000280,W001180,0.493349,2026-04-26 05:32:00,synthetic_normal,normal
TX10007489,W000989,W001530,0.432945,2026-04-26 06:14:00,synthetic_normal,normal
TX10003911,W001635,W001631,0.479324,2026-04-26 06:21:00,synthetic_normal,normal
TX10000417,W000008,W000417,2.915893,2026-04-26 06:26:00,synthetic_anomalous,fan_out
TX10005651,W000566,W002196,0.237823,2026-04-26 06:34:00,synthetic_normal,normal
TX10007701,W001454,W002371,0.94407,2026-04-26 06:59:00,synthetic_normal,normal
TX10001236,W000613,W002213,0.337639,2026-04-26 07:02:00,synthetic_normal,normal
TX10000123,W002413,W002212,1.140966,2026-04-26 07:06:00,synthetic_anomalous,cross_border_burst
TX10009099,W002370,W001778,1.464378,2026-04-26 07:20:00,synthetic_normal,normal
TX10003466,W001309,W001022,0.185605,2026-04-26 08:10:00,synthetic_normal,normal
TX10005476,W001432,W001680,0.473975,2026-04-26 09:04:00,synthetic_normal,normal
TX10005402,W001866,W000235,2.071394,2026-04-26 09:52:00,synthetic_normal,normal
TX10006925,W000709,W000156,0.335215,2026-04-26 10:12:00,synthetic_normal,normal
TX10001912,W002378,W001262,0.127028,2026-04-26 10:32:00,synthetic_normal,normal
TX10008770,W001002,W000052,0.303596,2026-04-26 11:21:00,synthetic_normal,normal
TX10007142,W002012,W002244,1.111736,2026-04-26 11:48:00,synthetic_normal,normal
TX10006415,W000126,W000284,0.164634,2026-04-26 11:57:00,synthetic_normal,normal
TX10003924,W000185,W000930,0.281308,2026-04-26 11:59:00,synthetic_normal,normal
TX10005964,W000115,W000844,0.993896,2026-04-26 12:13:00,synthetic_normal,normal
TX10006429,W001250,W002226,0.574572,2026-04-26 12:22:00,synthetic_normal,normal
TX10004905,W001084,W000001,2.920421,2026-04-26 12:45:00,synthetic_normal,normal
TX10006409,W001026,W000339,0.645523,2026-04-26 12:51:00,synthetic_normal,normal
TX10000467,W000806,W001709,3.190614,2026-04-26 13:05:00,synthetic_anomalous,cross_border_burst
TX10000443,W000048,W000980,5.70795,2026-04-26 13:09:00,synthetic_anomalous,cross_border_burst
TX10002207,W002089,W002483,0.438617,2026-04-26 13:16:00,synthetic_normal,normal
TX10004028,W001637,W000447,0.112714,2026-04-26 13:18:00,synthetic_normal,normal
TX10006621,W000739,W001405,1.03658,2026-04-26 16:04:00,synthetic_normal,normal
TX10006582,W000519,W000062,0.153634,2026-04-26 16:21:00,synthetic_normal,normal
TX10008520,W001348,W000487,0.351818,2026-04-26 17:33:00,synthetic_normal,normal
TX10005938,W000153,W000930,0.099187,2026-04-26 17:50:00,synthetic_normal,normal
TX10001818,W001523,W002264,0.352751,2026-04-26 18:02:00,synthetic_normal,normal
TX10002509,W001040,W001002,0.401221,2026-04-26 18:21:00,synthetic_normal,normal
TX10003891,W002077,W000330,0.669745,2026-04-26 18:27:00,synthetic_normal,normal
TX10007396,W000403,W000098,0.511198,2026-04-26 18:45:00,synthetic_normal,normal
TX10005179,W000304,W000137,0.203454,2026-04-26 18:50:00,synthetic_normal,normal
TX10001801,W001048,W002166,0.334269,2026-04-26 18:53:00,synthetic_normal,normal
TX10004326,W001118,W001531,0.141241,2026-04-26 18:59:00,synthetic_normal,normal
TX10004478,W001759,W002199,1.425965,2026-04-26 19:15:00,synthetic_normal,normal
TX10006230,W001082,W001649,0.946547,2026-04-26 20:21:00,synthetic_normal,normal
TX10004014,W000030,W000163,0.178968,2026-04-26 20:27:00,synthetic_normal,normal
TX10006250,W001431,W001564,0.32444,2026-04-26 20:41:00,synthetic_normal,normal
TX10003874,W000820,W001247,0.198361,2026-04-26 20:50:00,synthetic_normal,normal
TX10003859,W000731,W001395,0.696046,2026-04-26 21:00:00,synthetic_normal,normal
TX10005300,W001099,W000462,0.267788,2026-04-26 21:18:00,synthetic_normal,normal
TX10003274,W001282,W001304,0.523078,2026-04-26 21:42:00,synthetic_normal,normal
TX10001383,W000759,W002163,0.637455,2026-04-26 21:51:00,synthetic_normal,normal
TX10002748,W000516,W001346,0.164895,2026-04-26 22:12:00,synthetic_normal,normal
TX10009426,W001070,W002402,0.45223,2026-04-26 23:45:00,synthetic_normal,normal
TX10007437,W000658,W000501,0.646188,2026-04-27 01:48:00,synthetic_normal,normal
TX10001960,W000592,W001867,0.274602,2026-04-27 02:15:00,synthetic_normal,normal
TX10004423,W000448,W000869,0.225138,2026-04-27 02:39:00,synthetic_normal,normal
TX10001817,W000998,W001620,0.082478,2026-04-27 03:08:00,synthetic_normal,normal
TX10000892,W000619,W000766,4.550721,2026-04-27 03:35:00,synthetic_anomalous,high_frequency
TX10007802,W000672,W000978,0.674307,2026-04-27 03:47:00,synthetic_normal,normal
TX10000087,W000023,W002484,3.376488,2026-04-27 03:51:00,synthetic_anomalous,layered_transfer
TX10004468,W001878,W001912,0.953188,2026-04-27 03:54:00,synthetic_normal,normal
TX10005289,W000865,W000412,1.697719,2026-04-27 04:03:00,synthetic_normal,normal
TX10008709,W000915,W001862,0.261555,2026-04-27 04:37:00,synthetic_normal,normal
TX10006906,W000177,W000444,0.721791,2026-04-27 05:05:00,synthetic_normal,normal
TX10001635,W000442,W001444,0.174344,2026-04-27 05:56:00,synthetic_normal,normal
TX10003704,W001054,W000714,0.393333,2026-04-27 05:57:00,synthetic_normal,normal
TX10000667,W001218,W001744,4.418053,2026-04-27 06:01:00,synthetic_anomalous,cross_border_burst
TX10007612,W001226,W001924,0.235887,2026-04-27 06:20:00,synthetic_normal,normal
TX10008401,W000306,W001483,0.827385,2026-04-27 06:26:00,synthetic_normal,normal
TX10003665,W000700,W000097,0.354983,2026-04-27 07:59:00,synthetic_normal,normal
TX10006278,W001163,W002218,0.332334,2026-04-27 08:25:00,synthetic_normal,normal
TX10005740,W001724,W001958,1.80282,2026-04-27 09:16:00,synthetic_normal,normal
TX10007518,W000973,W000615,0.165844,2026-04-27 10:29:00,synthetic_normal,normal
TX10003337,W001372,W001606,1.886264,2026-04-27 10:30:00,synthetic_normal,normal
TX10007453,W001757,W002003,0.760583,2026-04-27 11:06:00,synthetic_normal,normal
TX10001152,W001820,W001726,0.278081,2026-04-27 11:17:00,synthetic_normal,normal
TX10006839,W002300,W000557,0.552564,2026-04-27 11:25:00,synthetic_normal,normal
TX10000397,W000037,W000395,2.025319,2026-04-27 11:52:00,synthetic_anomalous,high_connectivity
TX10003091,W000028,W000942,0.277094,2026-04-27 12:29:00,synthetic_normal,normal
TX10008480,W000393,W000435,0.49562,2026-04-27 14:01:00,synthetic_normal,normal
TX10005935,W001666,W002227,1.959722,2026-04-27 14:30:00,synthetic_normal,normal
TX10004199,W000330,W001465,0.332148,2026-04-27 14:57:00,synthetic_normal,normal
TX10001074,W001306,W000117,0.80674,2026-04-27 15:08:00,synthetic_normal,normal
TX10008112,W000069,W001413,0.317871,2026-04-27 15:31:00,synthetic_normal,normal
TX10009632,W001162,W001472,0.276885,2026-04-27 15:40:00,synthetic_normal,normal
TX10006175,W001378,W000999,0.292598,2026-04-27 16:47:00,synthetic_normal,normal
TX10001269,W000507,W000939,0.430171,2026-04-27 17:33:00,synthetic_normal,normal
TX10005668,W001530,W001893,1.502118,2026-04-27 18:14:00,synthetic_normal,normal
TX10007740,W000545,W000874,1.240852,2026-04-27 18:50:00,synthetic_normal,normal
TX10005089,W000258,W001764,0.502901,2026-04-27 18:54:00,synthetic_normal,normal
TX10000901,W000032,W000149,5.181197,2026-04-27 19:11:00,synthetic_anomalous,high_connectivity
TX10008174,W001292,W000667,0.819627,2026-04-27 20:13:00,synthetic_normal,normal
TX10009506,W001236,W000966,0.104779,2026-04-27 21:36:00,synthetic_normal,normal
TX10004440,W000777,W001866,0.648311,2026-04-27 22:29:00,synthetic_normal,normal
TX10003322,W000169,W000205,0.323194,2026-04-27 22:32:00,synthetic_normal,normal
TX10008714,W001219,W001022,0.585395,2026-04-27 22:49:00,synthetic_normal,normal
TX10009721,W000840,W000770,0.297086,2026-04-27 22:53:00,synthetic_normal,normal
TX10000336,W000285,W002208,4.4769,2026-04-27 23:32:00,synthetic_anomalous,rapid_chain
TX10007367,W002444,W000671,0.44705,2026-04-27 23:43:00,synthetic_normal,normal
TX10002101,W000625,W000001,0.261967,2026-04-28 00:15:00,synthetic_normal,normal
TX10006392,W000781,W000524,0.360388,2026-04-28 00:30:00,synthetic_normal,normal
