source_wallet,destination_wallet,transaction_count,total_btc,unique_ip_count,first_seen,last_seen
W001207,W000992,1,0.259512,1,2026-04-06 14:34:00,2026-04-06 14:34:00
W001207,W001414,1,0.410091,1,2026-03-20 20:39:00,2026-03-20 20:39:00
W001208,W001755,1,0.242947,1,2026-05-06 00:00:00,2026-05-06 00:00:00
W001208,W002130,1,0.335794,1,2026-05-23 14:25:00,2026-05-23 14:25:00
W001209,W000027,1,0.192219,1,2026-06-05 09:23:00,2026-06-05 09:23:00
W001209,W000337,1,0.086325,1,2026-06-17 22:46:00,2026-06-17 22:46:00
W001209,W000665,1,0.365856,1,2026-05-06 03:35:00,2026-05-06 03:35:00
W001209,W001250,1,0.77603,1,2026-02-02 18:40:00,2026-02-02 18:40:00
W001209,W001296,1,0.929675,1,2026-01-28 14:00:00,2026-01-28 14:00:00
W001209,W001531,1,0.865734,1,2026-01-18 15:13:00,2026-01-18 15:13:00
W001209,W002251,1,0.211502,1,2026-03-23 17:10:00,2026-03-23 17:10:00
W001210,W000262,1,0.347842,1,2026-05-08 05:02:00,2026-05-08 05:02:00
W001210,W000608,1,0.977469,1,2026-02-05 20:05:00,2026-02-05 20:05:00
W001210,W000729,1,0.402429,1,2026-02-11 08:42:00,2026-02-11 08:42:00
W001210,W001351,1,0.682964,1,2026-06-06 04:26:00,2026-06-06 04:26:00
W001210,W001486,1,0.192284,1,2026-03-02 11:05:00,2026-03-02 11:05:00
W001210,W001539,1,1.077584,1,2026-06-28 11:22:00,2026-06-28 11:22:00
W001210,W002131,1,1.143711,1,2026-04-01 01:45:00,2026-04-01 01:45:00
W001211,W000394,1,0.392729,1,2026-05-10 11:30:00,2026-05-10 11:30:00
W001211,W001758,1,1.259442,1,2026-01-04 06:42:00,2026-01-04 06:42:00
W001211,W001852,1,0.436953,1,2026-03-04 08:57:00,2026-03-04 08:57:00
W001211,W002464,1,3.238825,1,2026-05-20 07:14:00,2026-05-20 07:14:00
W001212,W001087,1,0.240294,1,2026-05-09 20:53:00,2026-05-09 20:53:00
W001212,W001167,1,0.273629,1,2026-02-19 11:44:00,2026-02-19 11:44:00
W001212,W001778,1,0.424434,1,2026-05-09 02:21:00,2026-05-09 02:21:00
W001212,W002277,1,0.505385,1,2026-05-18 02:49:00,2026-05-18 02:49:00
W001212,W002309,1,0.236615,1,2026-01-18 09:59:00,2026-01-18 09:59:00
W001212,W002387,1,0.29269,1,2026-03-14 00:09:00,2026-03-14 00:09:00
W001213,W001723,1,1.335683,1,2026-06-20 21:17:00,2026-06-20 21:17:00
W001213,W001801,1,0.234515,1,2026-05-25 07:21:00,2026-05-25 07:21:00
W001213,W001957,1,0.886133,1,2026-03-29 06:35:00,2026-03-29 06:35:00
W001214,W000801,1,0.830448,1,2026-04-05 22:20:00,2026-04-05 22:20:00
W001214,W002310,1,0.431919,1,2026-03-05 10:12:00,2026-03-05 10:12:00
W001214,W002402,1,0.072264,1,2026-01-25 10:16:00,2026-01-25 10:16:00
W001215,W000568,1,1.184486,1,2026-06-21 05:42:00,2026-06-21 05:42:00
W001215,W001553,1,0.763765,1,2026-04-06 06:31:00,2026-04-06 06:31:00
W001215,W002216,1,0.922044,1,2026-06-30 02:17:00,2026-06-30 02:17:00
W001216,W000133,1,0.38794,1,2026-02-10 02:56:00,2026-02-10 02:56:00
W001216,W001329,1,0.739262,1,2026-04-12 00:55:00,2026-04-12 00:55:00
W001216,W002147,1,0.351702,1,2026-03-01 12:47:00,2026-03-01 12:47:00
W001217,W000141,1,0.736583,1,2026-03-01 03:59:00,2026-03-01 03:59:00
W001217,W000311,1,0.495968,1,2026-05-16 11:08:00,2026-05-16 11:08:00
W001217,W000971,1,0.170016,1,2026-03-17 07:04:00,2026-03-17 07:04:00
W001217,W001468,1,0.597014,1,2026-04-24 16:46:00,2026-04-24 16:46:00
W001217,W001939,1,0.293884,1,2026-06-22 21:27:00,2026-06-22 21:27:00
W001218,W000532,1,0.569234,1,2026-02-24 17:17:00,2026-02-24 17:17:00
W001218,W001744,1,4.418053,1,2026-04-27 06:01:00,2026-04-27 06:01:00
W001218,W002148,1,0.940504,1,2026-06-09 05:12:00,2026-06-09 05:12:00
W001219,W000236,1,0.51285,1,2026-01-24 16:29:00,2026-01-24 16:29:00
W001219,W001022,1,0.585395,1,2026-04-27 22:49:00,2026-04-27 22:49:00
W001219,W001316,1,0.074221,1,2026-05-29 07:21:00,2026-05-29 07:21:00
W001220,W000375,1,0.716403,1,2026-03-13 01:42:00,2026-03-13 01:42:00
W001220,W000535,1,0.266025,1,2026-03-31 08:14:00,2026-03-31 08:14:00
W001220,W001720,1,3.735296,1,2026-05-08 06:18:00,2026-05-08 06:18:00
W001220,W002185,1,0.393411,1,2026-01-14 00:12:00,2026-01-14 00:12:00
W001221,W001242,1,3.268287,1,2026-06-05 14:29:00,2026-06-05 14:29:00
W001221,W002188,1,0.23852,1,2026-04-05 20:38:00,2026-04-05 20:38:00
W001222,W000041,1,0.196108,1,2026-04-08 10:28:00,2026-04-08 10:28:00
W001222,W000947,1,0.397987,1,2026-01-04 23:12:00,2026-01-04 23:12:00
W001222,W001801,1,0.882221,1,2026-05-06 13:00:00,2026-05-06 13:00:00
W001223,W000352,1,1.16183,1,2026-03-31 00:56:00,2026-03-31 00:56:00
W001223,W001032,1,0.161852,1,2026-04-04 08:06:00,2026-04-04 08:06:00
W001223,W002129,1,0.389297,1,2026-02-04 23:14:00,2026-02-04 23:14:00
W001224,W000702,1,0.84959,1,2026-03-31 12:20:00,2026-03-31 12:20:00
W001224,W001088,1,0.373079,1,2026-06-02 10:19:00,2026-06-02 10:19:00
W001224,W001710,1,0.389297,1,2026-05-09 02:48:00,2026-05-09 02:48:00
W001225,W000007,1,0.330705,1,2026-06-17 05:47:00,2026-06-17 05:47:00
W001225,W000081,1,1.154867,1,2026-04-23 01:18:00,2026-04-23 01:18:00
W001225,W001929,1,0.279114,1,2026-04-18 02:22:00,2026-04-18 02:22:00
W001226,W001055,1,0.200666,1,2026-04-24 02:27:00,2026-04-24 02:27:00
W001226,W001633,1,0.504076,1,2026-04-15 17:38:00,2026-04-15 17:38:00
W001226,W001649,1,0.79709,1,2026-05-28 17:03:00,2026-05-28 17:03:00
W001226,W001924,1,0.235887,1,2026-04-27 06:20:00,2026-04-27 06:20:00
W001227,W000298,1,0.158882,1,2026-03-16 15:51:00,2026-03-16 15:51:00
W001227,W000868,1,0.239414,1,2026-02-20 02:21:00,2026-02-20 02:21:00
W001227,W001084,1,0.260598,1,2026-06-11 06:37:00,2026-06-11 06:37:00
W001227,W002445,1,0.382834,1,2026-04-07 17:15:00,2026-04-07 17:15:00
W001228,W000639,1,0.45428,1,2026-06-21 23:45:00,2026-06-21 23:45:00
W001229,W000111,1,13.168091,1,2026-05-17 21:47:00,2026-05-17 21:47:00
W001229,W001362,1,0.622491,1,2026-02-05 05:21:00,2026-02-05 05:21:00
W001229,W002225,1,0.202058,1,2026-06-26 14:14:00,2026-06-26 14:14:00
W001229,W002256,1,0.190223,1,2026-06-24 12:03:00,2026-06-24 12:03:00
W001230,W000996,1,0.530698,1,2026-06-01 23:35:00,2026-06-01 23:35:00
W001230,W002194,1,0.57242,1,2026-03-12 02:13:00,2026-03-12 02:13:00
W001230,W002495,1,0.209606,1,2026-04-07 13:09:00,2026-04-07 13:09:00
W001231,W000201,1,0.419546,1,2026-06-20 15:01:00,2026-06-20 15:01:00
W001231,W002089,1,1.269797,1,2026-05-13 08:42:00,2026-05-13 08:42:00
W001231,W002421,1,3.086303,1,2026-05-05 18:01:00,2026-05-05 18:01:00
W001232,W000089,1,0.524906,1,2026-01-20 03:18:00,2026-01-20 03:18:00
W001232,W001136,1,0.527637,1,2026-02-08 08:32:00,2026-02-08 08:32:00
W001232,W001312,1,0.233458,1,2026-02-17 05:57:00,2026-02-17 05:57:00
W001233,W000521,1,0.208508,1,2026-01-28 01:45:00,2026-01-28 01:45:00
W001233,W000953,1,0.237276,1,2026-04-17 18:36:00,2026-04-17 18:36:00
W001233,W001175,1,0.250466,1,2026-01-13 06:18:00,2026-01-13 06:18:00
W001234,W001165,1,0.892437,1,2026-03-12 18:36:00,2026-03-12 18:36:00
W001234,W001801,1,0.604199,1,2026-05-09 19:19:00,2026-05-09 19:19:00
W001234,W002134,1,1.097392,1,2026-05-26 05:26:00,2026-05-26 05:26:00
W001235,W000484,1,1.199102,1,2026-02-16 14:35:00,2026-02-16 14:35:00
W001236,W000315,1,0.20362,1,2026-05-25 13:38:00,2026-05-25 13:38:00
W001236,W000321,1,0.101297,1,2026-04-07 14:01:00,2026-04-07 14:01:00
W001236,W000325,1,1.114524,1,2026-01-10 07:18:00,2026-01-10 07:18:00
W001236,W000966,1,0.104779,1,2026-04-27 21:36:00,2026-04-27 21:36:00
W001236,W001329,1,0.21143,1,2026-06-02 01:16:00,2026-06-02 01:16:00
W001236,W002233,1,0.559522,1,2026-03-13 05:48:00,2026-03-13 05:48:00
W001237,W000347,1,0.19243,1,2026-02-26 12:53:00,2026-02-26 12:53:00
W001237,W000444,1,0.488573,1,2026-03-23 13:52:00,2026-03-23 13:52:00
W001237,W000768,1,0.758946,1,2026-06-24 17:37:00,2026-06-24 17:37:00
W001237,W001410,1,0.375865,1,2026-06-10 12:11:00,2026-06-10 12:11:00
W001237,W001439,1,0.659302,1,2026-04-11 10:43:00,2026-04-11 10:43:00
W001237,W001630,1,0.507272,1,2026-04-21 22:32:00,2026-04-21 22:32:00
W001237,W002064,1,0.348896,1,2026-01-27 13:19:00,2026-01-27 13:19:00
W001238,W000079,1,0.809263,1,2026-02-20 00:23:00,2026-02-20 00:23:00
W001238,W000547,1,0.507734,1,2026-01-05 10:39:00,2026-01-05 10:39:00
W001238,W001711,1,1.478702,1,2026-02-14 14:43:00,2026-02-14 14:43:00
W001238,W002389,1,2.051808,1,2026-02-17 21:25:00,2026-02-17 21:25:00
W001239,W000561,1,0.71832,1,2026-06-14 10:20:00,2026-06-14 10:20:00
W001239,W001752,1,1.603356,1,2026-02-12 13:53:00,2026-02-12 13:53:00
W001239,W001910,1,0.443228,1,2026-02-21 16:07:00,2026-02-21 16:07:00
W001240,W000057,1,0.374481,1,2026-06-30 02:45:00,2026-06-30 02:45:00
W001240,W000740,1,0.916435,1,2026-03-25 14:53:00,2026-03-25 14:53:00
W001240,W001035,1,0.327789,1,2026-01-03 13:58:00,2026-01-03 13:58:00
W001240,W001456,1,0.168346,1,2026-03-31 11:04:00,2026-03-31 11:04:00
W001241,W000003,1,0.469884,1,2026-02-17 22:00:00,2026-02-17 22:00:00
W001241,W001886,1,0.747894,1,2026-01-19 02:05:00,2026-01-19 02:05:00
W001241,W002022,1,0.269629,1,2026-06-14 11:21:00,2026-06-14 11:21:00
W001242,W000517,1,1.330534,1,2026-01-18 04:05:00,2026-01-18 04:05:00
W001242,W001158,1,3.811925,1,2026-03-09 08:01:00,2026-03-09 08:01:00
W001242,W001544,1,2.594569,1,2026-04-22 21:50:00,2026-04-22 21:50:00
W001242,W002002,1,1.479562,1,2026-06-13 20:30:00,2026-06-13 20:30:00
W001242,W002118,1,0.219268,1,2026-02-12 22:56:00,2026-02-12 22:56:00
W001243,W001518,1,0.1673,1,2026-05-27 13:13:00,2026-05-27 13:13:00
W001243,W002291,1,2.625304,1,2026-05-17 00:15:00,2026-05-17 00:15:00
W001243,W002300,1,0.716502,1,2026-06-09 21:55:00,2026-06-09 21:55:00
W001244,W000546,1,0.352996,1,2026-06-19 00:56:00,2026-06-19 00:56:00
W001245,W000339,1,0.826861,1,2026-05-30 18:10:00,2026-05-30 18:10:00
W001245,W000688,1,0.338106,1,2026-01-11 17:55:00,2026-01-11 17:55:00
W001245,W002238,1,0.242863,1,2026-06-14 08:45:00,2026-06-14 08:45:00
W001246,W000208,1,0.494682,1,2026-06-25 16:56:00,2026-06-25 16:56:00
W001246,W000576,1,0.797578,1,2026-01-26 15:18:00,2026-01-26 15:18:00
W001246,W002216,1,0.466963,1,2026-05-27 11:20:00,2026-05-27 11:20:00
W001247,W000139,1,0.769362,1,2026-06-18 00:08:00,2026-06-18 00:08:00
W001247,W000978,1,0.505055,1,2026-04-11 09:33:00,2026-04-11 09:33:00
W001247,W001418,1,0.453401,1,2026-06-23 22:11:00,2026-06-23 22:11:00
W001248,W000116,1,0.342996,1,2026-06-29 12:20:00,2026-06-29 12:20:00
W001248,W000311,1,0.621051,1,2026-04-05 11:39:00,2026-04-05 11:39:00
W001248,W000646,1,0.810913,1,2026-05-24 20:37:00,2026-05-24 20:37:00
W001248,W000760,1,1.305085,1,2026-01-13 18:15:00,2026-01-13 18:15:00
W001248,W001019,1,0.51149,1,2026-01-26 04:03:00,2026-01-26 04:03:00
W001248,W001537,1,0.270034,1,2026-06-17 02:35:00,2026-06-17 02:35:00
W001248,W002345,1,0.078088,1,2026-01-17 17:33:00,2026-01-17 17:33:00
W001249,W000006,1,0.74744,1,2026-05-09 05:44:00,2026-05-09 05:44:00
W001249,W000219,1,0.73741,1,2026-05-11 14:34:00,2026-05-11 14:34:00
W001249,W001018,1,0.591955,1,2026-01-06 05:02:00,2026-01-06 05:02:00
W001249,W001819,1,0.355611,1,2026-04-11 11:30:00,2026-04-11 11:30:00
W001250,W000077,1,0.13507,1,2026-02-02 03:09:00,2026-02-02 03:09:00
W001250,W000573,1,0.739634,1,2026-01-12 16:29:00,2026-01-12 16:29:00
W001250,W000606,1,0.530296,1,2026-03-30 01:47:00,2026-03-30 01:47:00
W001250,W000615,1,0.202833,1,2026-03-17 08:31:00,2026-03-17 08:31:00
W001250,W000802,1,0.651773,1,2026-05-25 02:15:00,2026-05-25 02:15:00
W001250,W001685,1,0.528665,1,2026-06-14 16:29:00,2026-06-14 16:29:00
W001250,W002100,1,0.761481,1,2026-03-18 00:05:00,2026-03-18 00:05:00
W001250,W002120,1,0.26059,1,2026-06-10 00:00:00,2026-06-10 00:00:00
W001250,W002226,1,0.574572,1,2026-04-26 12:22:00,2026-04-26 12:22:00
W001251,W000944,1,0.337865,1,2026-02-05 22:38:00,2026-02-05 22:38:00
W001251,W001077,1,0.135915,1,2026-02-19 19:38:00,2026-02-19 19:38:00
W001252,W000672,1,0.462253,1,2026-06-06 06:48:00,2026-06-06 06:48:00
W001252,W000910,1,2.065887,1,2026-04-09 13:06:00,2026-04-09 13:06:00
W001252,W001054,1,0.74537,1,2026-01-29 22:12:00,2026-01-29 22:12:00
W001252,W001104,1,0.584084,1,2026-06-11 08:01:00,2026-06-11 08:01:00
W001252,W001144,1,0.348714,1,2026-05-24 14:09:00,2026-05-24 14:09:00
W001253,W000340,1,0.260181,1,2026-03-14 14:50:00,2026-03-14 14:50:00
W001253,W001036,1,0.29371,1,2026-02-10 22:47:00,2026-02-10 22:47:00
W001253,W001698,1,0.213446,1,2026-03-20 11:25:00,2026-03-20 11:25:00
W001253,W001725,1,1.48537,1,2026-04-14 21:26:00,2026-04-14 21:26:00
W001253,W001761,1,0.160963,1,2026-01-10 11:59:00,2026-01-10 11:59:00
W001254,W001369,1,6.491757,1,2026-01-27 22:29:00,2026-01-27 22:29:00
W001254,W002023,1,0.369776,1,2026-05-10 23:09:00,2026-05-10 23:09:00
W001255,W000856,1,1.965817,1,2026-03-05 00:24:00,2026-03-05 00:24:00
W001255,W001677,1,0.887229,1,2026-03-20 08:40:00,2026-03-20 08:40:00
W001255,W001866,1,0.320121,1,2026-06-14 11:25:00,2026-06-14 11:25:00
W001255,W002014,1,0.344759,1,2026-01-03 10:36:00,2026-01-03 10:36:00
W001256,W001976,1,0.401494,1,2026-04-11 18:15:00,2026-04-11 18:15:00
W001256,W002385,1,0.313322,1,2026-03-03 14:04:00,2026-03-03 14:04:00
W001257,W000139,1,0.273682,1,2026-06-19 00:05:00,2026-06-19 00:05:00
W001258,W000611,1,0.438891,1,2026-06-19 21:14:00,2026-06-19 21:14:00
W001258,W000786,1,0.806133,1,2026-01-05 02:43:00,2026-01-05 02:43:00
W001258,W000807,1,0.110397,1,2026-03-13 13:56:00,2026-03-13 13:56:00
W001258,W001499,1,0.491254,1,2026-06-11 15:09:00,2026-06-11 15:09:00
W001258,W001731,1,1.115342,1,2026-01-23 09:54:00,2026-01-23 09:54:00
W001259,W000598,1,1.078168,1,2026-04-06 00:27:00,2026-04-06 00:27:00
W001259,W000739,1,0.479222,1,2026-04-10 18:58:00,2026-04-10 18:58:00
W001259,W001873,1,0.173998,1,2026-04-01 01:19:00,2026-04-01 01:19:00
W001259,W002156,1,0.317104,1,2026-05-24 17:20:00,2026-05-24 17:20:00
W001259,W002435,1,0.055934,1,2026-05-28 04:54:00,2026-05-28 04:54:00
W001260,W000206,1,0.311208,1,2026-03-22 13:50:00,2026-03-22 13:50:00
W001260,W000971,1,1.025235,1,2026-02-16 20:26:00,2026-02-16 20:26:00
W001260,W001514,1,1.946687,1,2026-01-12 12:40:00,2026-01-12 12:40:00
W001260,W001767,1,0.19243,1,2026-02-09 21:19:00,2026-02-09 21:19:00
W001261,W000155,1,0.445488,1,2026-06-13 16:36:00,2026-06-13 16:36:00
W001261,W000448,1,0.448662,1,2026-05-22 02:41:00,2026-05-22 02:41:00
W001261,W001035,1,0.325678,1,2026-03-29 13:39:00,2026-03-29 13:39:00
W001261,W001137,1,0.284876,1,2026-05-19 12:52:00,2026-05-19 12:52:00
W001261,W001906,1,0.529796,1,2026-01-06 00:39:00,2026-01-06 00:39:00
W001262,W000586,1,0.188985,1,2026-02-01 14:53:00,2026-02-01 14:53:00
W001262,W000861,1,0.324716,1,2026-02-26 04:26:00,2026-02-26 04:26:00
W001262,W002385,1,2.119792,1,2026-03-14 02:49:00,2026-03-14 02:49:00
W001263,W000039,1,0.636228,1,2026-01-28 08:23:00,2026-01-28 08:23:00
W001263,W000693,1,5.766752,1,2026-02-21 23:39:00,2026-02-21 23:39:00
W001263,W000957,1,0.324583,1,2026-04-09 18:01:00,2026-04-09 18:01:00
W001263,W001756,1,0.186792,1,2026-02-15 02:28:00,2026-02-15 02:28:00
W001264,W000001,1,0.471333,1,2026-03-13 22:43:00,2026-03-13 22:43:00
W001264,W001573,1,0.240326,1,2026-01-05 20:08:00,2026-01-05 20:08:00
W001264,W001861,1,0.373365,1,2026-04-06 00:33:00,2026-04-06 00:33:00
W001264,W001908,1,0.821811,1,2026-05-12 10:24:00,2026-05-12 10:24:00
W001264,W001979,1,1.023303,1,2026-01-05 00:36:00,2026-01-05 00:36:00
W001264,W001999,1,0.471934,1,2026-01-23 00:49:00,2026-01-23 00:49:00
W001265,W000677,1,0.477452,1,2026-03-31 03:45:00,2026-03-31 03:45:00
W001265,W001630,1,0.546597,1,2026-03-11 14:03:00,2026-03-11 14:03:00
W001265,W001798,1,0.577216,1,2026-06-19 18:01:00,2026-06-19 18:01:00
W001265,W002042,1,0.432761,1,2026-01-30 18:02:00,2026-01-30 18:02:00
W001265,W002411,1,0.098932,1,2026-06-06 03:14:00,2026-06-06 03:14:00
W001266,W000733,1,0.287074,1,2026-05-19 11:01:00,2026-05-19 11:01:00
W001266,W001421,1,0.102308,1,2026-05-17 06:39:00,2026-05-17 06:39:00
W001267,W000379,1,0.312282,1,2026-02-19 02:25:00,2026-02-19 02:25:00
W001267,W001290,1,0.331363,1,2026-01-01 22:34:00,2026-01-01 22:34:00
W001267,W001902,1,0.640048,1,2026-01-09 10:07:00,2026-01-09 10:07:00
W001267,W002094,1,0.246793,1,2026-04-16 18:16:00,2026-04-16 18:16:00
W001268,W000726,1,0.589552,1,2026-05-06 00:53:00,2026-05-06 00:53:00
W001268,W001694,1,0.851887,1,2026-01-22 02:28:00,2026-01-22 02:28:00
W001269,W000451,1,0.526316,1,2026-06-10 10:27:00,2026-06-10 10:27:00
W001269,W000642,1,0.787508,1,2026-03-23 12:13:00,2026-03-23 12:13:00
W001269,W001231,1,0.924742,1,2026-02-19 02:07:00,2026-02-19 02:07:00
W001269,W001527,1,0.465929,1,2026-03-25 00:33:00,2026-03-25 00:33:00
W001269,W001652,1,0.308375,1,2026-05-26 03:12:00,2026-05-26 03:12:00
W001269,W001675,1,2.099226,1,2026-06-04 20:12:00,2026-06-04 20:12:00
W001269,W002404,1,0.173293,1,2026-02-20 11:28:00,2026-02-20 11:28:00
W001270,W001293,1,0.419209,1,2026-01-12 05:59:00,2026-01-12 05:59:00
W001270,W002316,1,0.370565,1,2026-02-19 08:34:00,2026-02-19 08:34:00
W001271,W000041,1,0.29904,1,2026-04-10 23:46:00,2026-04-10 23:46:00
W001271,W000185,1,2.364353,1,2026-05-14 19:16:00,2026-05-14 19:16:00
W001271,W000303,1,0.1132,1,2026-04-01 08:52:00,2026-04-01 08:52:00
W001271,W000469,1,0.504077,1,2026-04-29 10:38:00,2026-04-29 10:38:00
W001271,W000530,1,0.319959,1,2026-06-25 17:21:00,2026-06-25 17:21:00
W001271,W001311,1,1.155218,1,2026-02-18 15:01:00,2026-02-18 15:01:00
W001271,W001686,1,1.245211,1,2026-01-05 16:39:00,2026-01-05 16:39:00
W001271,W001828,1,1.109325,1,2026-03-25 02:22:00,2026-03-25 02:22:00
W001271,W001955,1,1.849787,1,2026-03-23 22:00:00,2026-03-23 22:00:00
W001272,W000329,1,0.551074,1,2026-06-15 22:24:00,2026-06-15 22:24:00
W001272,W000333,1,0.79253,1,2026-01-28 11:35:00,2026-01-28 11:35:00
W001273,W000512,1,0.286012,1,2026-01-13 07:14:00,2026-01-13 07:14:00
W001273,W000537,1,0.515878,1,2026-05-22 13:24:00,2026-05-22 13:24:00
W001273,W001513,1,0.187951,1,2026-02-06 06:57:00,2026-02-06 06:57:00
W001274,W000134,1,0.273382,1,2026-01-06 09:56:00,2026-01-06 09:56:00
W001274,W000691,1,0.785991,1,2026-06-05 22:05:00,2026-06-05 22:05:00
W001274,W001031,1,0.178069,1,2026-04-10 08:07:00,2026-04-10 08:07:00
W001274,W001712,1,1.307664,1,2026-03-20 04:39:00,2026-03-20 04:39:00
W001275,W000171,1,0.255434,1,2026-01-11 03:29:00,2026-01-11 03:29:00
W001275,W000189,1,0.534986,1,2026-06-21 03:19:00,2026-06-21 03:19:00
W001275,W000593,1,0.86467,1,2026-04-10 04:26:00,2026-04-10 04:26:00
W001275,W000718,1,0.22103,1,2026-04-15 12:38:00,2026-04-15 12:38:00
W001275,W001008,1,0.427796,1,2026-03-27 00:24:00,2026-03-27 00:24:00
W001275,W002295,1,1.294509,1,2026-05-25 20:36:00,2026-05-25 20:36:00
W001275,W002462,1,0.296239,1,2026-06-04 04:36:00,2026-06-04 04:36:00
W001276,W000130,1,1.461377,1,2026-03-31 19:58:00,2026-03-31 19:58:00
W001276,W000843,1,1.506725,1,2026-02-27 11:34:00,2026-02-27 11:34:00
W001276,W001211,1,1.10186,1,2026-03-25 07:34:00,2026-03-25 07:34:00
W001276,W001269,1,0.259762,1,2026-03-11 07:37:00,2026-03-11 07:37:00
W001276,W002372,1,0.461255,1,2026-01-19 17:48:00,2026-01-19 17:48:00
W001277,W000138,1,0.513107,1,2026-02-12 07:53:00,2026-02-12 07:53:00
W001277,W000213,1,0.292226,1,2026-06-06 11:48:00,2026-06-06 11:48:00
W001277,W000876,1,0.72972,1,2026-05-12 00:56:00,2026-05-12 00:56:00
W001277,W001054,1,0.516089,1,2026-02-25 08:38:00,2026-02-25 08:38:00
W001277,W001259,1,1.833298,1,2026-02-04 16:23:00,2026-02-04 16:23:00
W001277,W001600,1,0.70407,1,2026-01-09 04:30:00,2026-01-09 04:30:00
W001277,W002262,1,0.225931,1,2026-02-13 15:43:00,2026-02-13 15:43:00
W001277,W002337,1,1.094322,1,2026-03-25 08:55:00,2026-03-25 08:55:00
W001277,W002377,1,1.586632,1,2026-05-06 00:37:00,2026-05-06 00:37:00
W001278,W000442,1,0.445108,1,2026-06-12 15:47:00,2026-06-12 15:47:00
W001278,W000459,1,0.603495,1,2026-04-23 23:35:00,2026-04-23 23:35:00
W001278,W001130,1,0.663755,1,2026-05-01 22:25:00,2026-05-01 22:25:00
W001278,W001341,1,0.800619,1,2026-05-27 17:49:00,2026-05-27 17:49:00
W001278,W001580,1,0.2106,1,2026-01-03 22:26:00,2026-01-03 22:26:00
W001279,W000820,1,0.150715,1,2026-02-04 13:05:00,2026-02-04 13:05:00
W001279,W000958,1,0.533218,1,2026-02-10 10:16:00,2026-02-10 10:16:00
W001279,W000980,1,0.642985,1,2026-06-06 01:37:00,2026-06-06 01:37:00
W001279,W001617,1,0.30793,1,2026-02-22 06:40:00,2026-02-22 06:40:00
W001280,W000231,1,1.0537,1,2026-02-01 13:39:00,2026-02-01 13:39:00
W001280,W000588,1,0.50562,1,2026-01-31 10:32:00,2026-01-31 10:32:00
W001280,W001424,1,1.08581,1,2026-06-29 03:03:00,2026-06-29 03:03:00
W001280,W002217,1,0.667007,1,2026-06-10 19:34:00,2026-06-10 19:34:00
W001280,W002248,1,5.471519,1,2026-02-01 14:59:00,2026-02-01 14:59:00
W001281,W000552,1,0.861052,1,2026-05-19 21:53:00,2026-05-19 21:53:00
W001281,W000581,1,0.69301,1,2026-04-30 04:00:00,2026-04-30 04:00:00
W001281,W001379,1,0.842874,1,2026-05-08 09:19:00,2026-05-08 09:19:00
W001281,W001463,1,0.280422,1,2026-01-14 06:45:00,2026-01-14 06:45:00
W001281,W001643,1,0.590237,1,2026-03-20 06:10:00,2026-03-20 06:10:00
W001281,W002262,1,0.117456,1,2026-05-22 21:13:00,2026-05-22 21:13:00
W001282,W000177,1,0.328095,1,2026-04-07 16:37:00,2026-04-07 16:37:00
W001282,W000545,1,0.55959,1,2026-03-02 08:36:00,2026-03-02 08:36:00
W001282,W000807,1,0.665834,1,2026-05-17 12:27:00,2026-05-17 12:27:00
W001282,W000888,1,0.324481,1,2026-03-02 07:09:00,2026-03-02 07:09:00
W001282,W001304,1,0.523078,1,2026-04-26 21:42:00,2026-04-26 21:42:00
W001282,W001697,1,0.221232,1,2026-02-21 21:38:00,2026-02-21 21:38:00
W001282,W002063,1,0.374759,1,2026-03-03 05:10:00,2026-03-03 05:10:00
W001283,W000597,1,0.692065,1,2026-02-16 01:54:00,2026-02-16 01:54:00
W001283,W000732,1,1.037072,1,2026-01-15 05:33:00,2026-01-15 05:33:00
W001283,W001563,1,0.30016,1,2026-04-14 15:27:00,2026-04-14 15:27:00
W001284,W000043,1,0.62219,1,2026-01-12 06:14:00,2026-01-12 06:14:00
W001284,W000261,1,0.217982,1,2026-06-08 14:59:00,2026-06-08 14:59:00
W001284,W000776,1,2.189686,1,2026-05-08 23:30:00,2026-05-08 23:30:00
W001284,W001013,1,0.81472,1,2026-05-25 22:49:00,2026-05-25 22:49:00
W001284,W001014,1,0.379066,1,2026-03-18 15:35:00,2026-03-18 15:35:00
W001284,W001417,1,1.389492,1,2026-02-11 02:01:00,2026-02-11 02:01:00
W001284,W001516,1,0.314744,1,2026-02-02 15:32:00,2026-02-02 15:32:00
W001284,W001627,1,0.377728,1,2026-04-05 06:46:00,2026-04-05 06:46:00
W001285,W000863,1,0.377642,1,2026-01-26 03:42:00,2026-01-26 03:42:00
W001285,W002190,1,1.329466,1,2026-02-08 01:51:00,2026-02-08 01:51:00
W001285,W002490,1,0.309005,1,2026-04-13 22:01:00,2026-04-13 22:01:00
W001286,W000519,1,1.038816,1,2026-04-06 03:09:00,2026-04-06 03:09:00
W001286,W000764,1,0.408326,1,2026-05-31 05:10:00,2026-05-31 05:10:00
W001286,W001134,1,0.790038,1,2026-06-20 23:02:00,2026-06-20 23:02:00
W001286,W001770,1,0.631386,1,2026-02-15 11:38:00,2026-02-15 11:38:00
W001286,W001869,1,0.674424,1,2026-01-20 07:20:00,2026-01-20 07:20:00
W001287,W000478,1,0.442523,1,2026-04-04 17:23:00,2026-04-04 17:23:00
